,Unnamed: 0.1,Unnamed: 0,PC1,PC2,year,condition,odometer,mmr,sellingprice,income,using_time,make,model,body,transmission,state,color,interior,region,K
1243,1243,1243,3.2377335625664108,-0.0608510978940478,2013,4.4,29516.0,36000,38000,64520,2,audi,Q5,suv,automatic,oh,black,black,midwest,7
1244,1244,1244,0.3566066921600885,-1.1530625865981607,2011,3.6,32153.0,11900,11800,59100,4,mazda,Mazda3,hatchback,automatic,fl,gray,black,southeast,4
1245,1245,1245,-2.770506578131388,-0.9212148125969754,2007,2.3,148562.0,2525,2500,61490,8,dodge,Caliber,wagon,automatic,nc,white,gray,southeast,9
1246,1246,1246,2.585599323056311,1.0590355235634863,2014,3.9,13104.0,27600,27250,77030,1,mercedes-benz,C-Class,sedan,automatic,ca,gray,gray,pacific,6
1247,1247,1247,0.5551903564738292,0.6639114575687195,2014,2.6,39904.0,11600,11500,77030,1,chevrolet,Cruze,sedan,automatic,ca,black,black,pacific,6
1248,1248,1248,2.9736723114526926,-1.096414775803025,2014,4.8,13141.0,28100,27300,57290,1,ford,F-150,cab,automatic,tn,orange,gray,southeast,2
1249,1249,1249,1.4223715132504429,1.2561757964079046,2013,4.8,17397.0,12050,14000,80610,2,ford,Focus,hatchback,automatic,co,red,black,mountain west,3
1250,1250,1250,-0.5287928128871267,0.1006981786773839,2011,3.8,123036.0,9725,9400,70210,4,chevrolet,Traverse,suv,automatic,ny,gray,black,northeast,8
1251,1251,1251,1.9174742635481088,1.657832164160924,2013,4.7,11038.0,18700,18800,83200,2,scion,FR-S,coupe,automatic,mn,red,black,midwest,2
1252,1252,1252,-2.163680676559788,-0.411764283340169,2007,2.8,113199.0,4175,4300,65610,8,volkswagen,Jetta,sedan,automatic,mi,silver,gray,midwest,9
1253,1253,1253,0.3475529650567869,1.4683805786325252,2012,2.2,38881.0,18250,14200,82750,3,ford,Escape,suv,automatic,nj,gray,black,northeast,7
1254,1254,1254,1.174979726231212,-1.1273558983810106,2012,4.8,17050.0,11500,13000,59100,3,volkswagen,Jetta,sedan,automatic,fl,gray,black,southeast,4
1255,1255,1255,-0.623697162504892,-0.2156117785962544,2012,3.7,128319.0,6275,7000,68360,3,dodge,Grand Caravan,van,automatic,tx,silver,gray,southwest,0
1256,1256,1256,1.7697727248677604,-1.165829909721929,2013,4.4,58978.0,22000,22600,57290,2,toyota,Highlander,suv,automatic,tn,black,gray,southeast,2
1257,1257,1257,0.9786554513802568,1.2632350437270228,2012,3.7,28146.0,16000,16400,80200,3,volkswagen,GTI,hatchback,manual,ut,black,black,mountain west,3
1258,1258,1258,0.953908992907672,1.5220956089427045,2012,3.6,18118.0,15450,15400,82750,3,nissan,Rogue,suv,automatic,nj,black,black,northeast,7
1259,1259,1259,0.9860446887747912,0.9588260699693149,2012,3.8,49535.0,17700,18000,77030,3,infiniti,G Sedan,sedan,automatic,ca,black,black,pacific,6
1260,1260,1260,-0.5558096612569039,-1.052267937335629,2012,2.9,86494.0,7100,6200,61490,3,dodge,Avenger,sedan,automatic,nc,white,gray,southeast,1
1261,1261,1261,-4.14469887615695,-0.4432193932161442,2002,2.9,202204.0,2575,2250,63250,13,chevrolet,Tahoe,suv,automatic,az,burgundy,gray,southwest,5
1262,1262,1262,-0.98334409570586,-0.5890206850552561,2008,3.1,88741.0,11000,12600,62960,7,toyota,Highlander,suv,automatic,nv,gray,gray,mountain west,7
1263,1263,1263,0.6424115691657393,0.3762479511095536,2012,3.8,27878.0,11300,11900,73100,3,honda,Civic,sedan,automatic,pa,silver,gray,northeast,2
1264,1264,1264,-1.3767400290573997,-0.9004719308837413,2009,3.8,120621.0,4775,4200,61450,6,chevrolet,Impala,sedan,automatic,ga,white,gray,southeast,9
1265,1265,1265,-0.1976790729127239,-0.9283026526929348,2008,3.9,59498.0,15000,14500,59100,7,hummer,H3,suv,automatic,fl,black,black,southeast,4
1266,1266,1266,-3.1433972572321376,0.9359762309702738,2004,2.1,105123.0,3950,2500,77030,11,jeep,Grand Cherokee,suv,automatic,ca,blue,black,pacific,0
1267,1267,1267,-0.7436236881206392,0.6973561091625747,2008,4.2,77190.0,8775,9400,74430,7,jeep,Liberty,suv,automatic,va,silver,beige,southeast,1
1268,1268,1268,-0.2391390839116641,1.215244541246059,2013,2.1,61992.0,11750,6700,82150,2,ford,Fusion,sedan,automatic,ma,white,black,northeast,3
1269,1269,1269,1.2436171660570887,-1.5522424181955747,2014,3.8,42326.0,14400,14200,56120,1,toyota,Camry,sedan,automatic,sc,white,beige,southeast,1
1270,1270,1270,4.500888307886532,0.0698399222537232,2014,4.9,3246.0,42900,46250,64520,1,bmw,X3,suv,automatic,oh,white,black,midwest,7
1271,1271,1271,-3.357709859585064,-1.116419302847543,2006,2.5,198239.0,2400,1900,59100,9,dodge,Charger,sedan,automatic,fl,red,gray,southeast,5
1272,1272,1272,-1.0020859216816045,2.150524258548824,2010,2.7,85450.0,9550,6800,89090,5,ford,Edge,suv,automatic,md,white,gray,northeast,5
1273,1273,1273,1.774054148651494,1.7449800103379691,2012,4.9,22143.0,19450,20500,83200,3,ford,Escape,suv,automatic,mn,—,black,midwest,2
1274,1274,1274,2.950591605902378,1.0016213122412894,2015,5.0,8535.0,24000,23800,77030,0,subaru,Forester,suv,automatic,ca,white,gray,pacific,6
1275,1275,1275,0.7211542232816162,-1.2220499961088311,2011,3.9,73705.0,17600,17400,57290,3,toyota,Highlander,suv,automatic,tn,black,gray,southeast,2
1276,1276,1276,-0.9728294712993608,1.6690030051694926,2007,4.2,73361.0,7625,10200,82750,8,ford,F-150,cab,automatic,nj,white,gray,northeast,7
1277,1277,1277,0.8972711506118107,0.8571811310430154,2013,3.8,58113.0,15150,14700,77030,2,chevrolet,Equinox,suv,automatic,ca,silver,black,pacific,6
1278,1278,1278,0.0548456209163828,-0.2079774602693855,2012,3.4,60710.0,9625,9200,68360,3,buick,Verano,sedan,automatic,tx,black,gray,southwest,6
1279,1279,1279,0.1633430525537096,-0.8808147474481363,2010,3.8,121681.0,20900,19200,59100,5,toyota,4Runner,suv,automatic,fl,red,black,southeast,5
1280,1280,1280,0.241994498736686,0.9810392399566004,2010,3.5,47690.0,15600,15500,77030,5,bmw,3 Series,sedan,automatic,ca,blue,brown,pacific,6
1281,1281,1281,-1.2223877517229933,-0.8551536728847904,2010,1.9,71787.0,7900,6200,62960,5,chevrolet,Malibu,sedan,automatic,nv,silver,gray,mountain west,7
1282,1282,1282,0.8805099047844657,-1.272427676843237,2014,3.7,54714.0,11700,11700,59100,1,toyota,Corolla,sedan,automatic,fl,gray,gray,southeast,4
1283,1283,1283,0.8839625005751696,-1.6528459822860373,2015,2.4,7855.0,10450,9600,57290,0,nissan,Versa,sedan,automatic,tn,—,black,southeast,2
1284,1284,1284,2.253699405982591,0.5679861740022302,2014,4.6,34149.0,22100,22800,73130,1,lincoln,MKZ,sedan,automatic,il,silver,gray,midwest,3
1285,1285,1285,2.401239855766926,-0.9613506738321624,2014,3.1,20483.0,29000,28900,59100,1,volvo,XC90,suv,automatic,fl,silver,black,southeast,4
1286,1286,1286,1.4504818364561611,0.9274575294561062,2013,3.0,21193.0,21400,21250,77030,2,infiniti,G Sedan,sedan,automatic,ca,black,black,pacific,6
1287,1287,1287,1.6244819439233078,-0.0276895231656884,2013,3.9,24081.0,20700,18500,68360,2,chevrolet,Express,van,automatic,tx,white,—,southwest,6
1288,1288,1288,0.9354455904085416,-0.5674641236983451,2013,4.6,58280.0,11850,11500,64520,2,nissan,Altima,sedan,automatic,oh,white,—,midwest,7
1289,1289,1289,1.2046015484466448,-1.2484960661556377,2014,4.1,37358.0,11900,12400,59100,1,ford,Focus,hatchback,automatic,fl,—,black,southeast,4
1290,1290,1290,-1.4083142231025074,2.215552908215486,2009,2.0,122212.0,11050,11500,89090,5,ford,F-150,cab,automatic,md,black,gray,northeast,5
1291,1291,1291,-0.9448596887920354,-1.1828199593348303,2009,2.6,55770.0,9500,7300,59100,6,volkswagen,Routan,van,automatic,fl,white,beige,southeast,4
1292,1292,1292,3.8260094316438753,1.320100164100612,2014,4.8,5686.0,36100,39000,77030,1,audi,A6,sedan,automatic,ca,white,black,pacific,6
1293,1293,1293,0.122504777573993,-0.7060559248773982,2009,4.4,57595.0,13550,13600,61450,6,bmw,3 Series,sedan,automatic,ga,black,black,southeast,1
1294,1294,1294,-1.8923554359261188,0.1664106011551525,2008,2.8,150413.0,8600,8300,70210,7,honda,CR-V,suv,automatic,ny,red,gray,northeast,8
1295,1295,1295,-2.1965625881654045,1.4565525339413132,2007,1.9,107250.0,7825,7200,82150,8,bmw,3 Series,sedan,automatic,ma,silver,black,northeast,8
1296,1296,1296,0.9621598491598088,1.6838158859010568,2012,2.5,47315.0,23800,22300,83200,3,ford,F-150,cab,automatic,mn,silver,gray,midwest,2
1297,1297,1297,-4.065402506878775,1.4506256941283064,2002,2.1,159811.0,2000,4200,80610,13,gmc,Sonoma,cab,automatic,co,yellow,gray,mountain west,8
1298,1298,1298,-3.2030322034397165,1.0200142930975769,2004,2.8,153160.0,3950,4400,77030,11,infiniti,G35,sedan,automatic,ca,white,black,pacific,0
1299,1299,1299,1.5701670985754652,1.691683797448103,2012,4.6,37214.0,18600,22000,82750,3,infiniti,G Sedan,sedan,automatic,nj,white,black,northeast,7
1300,1300,1300,1.2770491166323656,0.2741234422273715,2014,3.9,6458.0,12300,10100,73100,1,chevrolet,Cruze,sedan,automatic,pa,blue,black,northeast,2
1301,1301,1301,0.967776056994072,-0.9755947017107016,2013,3.6,17564.0,12650,12000,61450,2,nissan,Sentra,sedan,automatic,ga,gray,black,southeast,1
1302,1302,1302,1.361956162796964,-1.4689127179773758,2013,4.2,52379.0,17600,17700,55590,2,chevrolet,Equinox,suv,automatic,la,silver,black,southeast,3
1303,1303,1303,0.6618006167083983,-0.1606077819493012,2013,3.4,59726.0,13800,13800,68360,2,nissan,Maxima,sedan,automatic,tx,gray,gray,southwest,6
1304,1304,1304,-1.8913154712175773,-0.6684371304268674,2005,3.7,101649.0,7500,8100,61450,10,acura,MDX,suv,automatic,ga,beige,tan,southeast,1
1305,1305,1305,-0.3595868269257044,-0.2560330891209393,2008,2.7,36054.0,16700,15000,65610,7,jeep,Wrangler,suv,manual,mi,black,gray,midwest,1
1306,1306,1306,0.7890664843022095,-1.1492455521599323,2013,3.3,67392.0,16600,15900,59100,2,toyota,Sienna,van,automatic,fl,red,gray,southeast,4
1307,1307,1307,-0.8220118421589007,2.2604183079942786,2009,2.0,62046.0,13600,13900,89090,6,infiniti,G37,sedan,automatic,md,white,beige,northeast,2
1308,1308,1308,-0.4959843432163987,0.5708165289708518,2008,4.0,59415.0,10650,11600,73100,7,honda,Accord,sedan,automatic,pa,gray,black,northeast,2
1309,1309,1309,-5.00253568001401,-0.4757051692913041,1999,1.4,147460.0,2400,550,62960,16,gmc,Suburban,suv,automatic,nv,white,gray,mountain west,9
1310,1310,1310,-1.9243850411512256,-1.268109938351248,2004,3.3,59975.0,7825,7500,56120,11,ford,Explorer Sport Trac,cab,automatic,sc,beige,gray,southeast,1
1311,1311,1311,1.923467994694584,-1.096341138793972,2014,3.8,23011.0,20500,20600,59100,1,ford,Taurus,sedan,automatic,fl,—,black,southeast,4
1312,1312,1312,-3.80579822685868,0.6925905967075259,2003,2.1,149853.0,2700,2000,74430,12,lincoln,Aviator,suv,automatic,va,blue,beige,southeast,9
1313,1313,1313,-2.841951363158871,1.3149451398903285,2005,2.4,109594.0,2675,4000,80610,10,suzuki,XL-7,suv,automatic,co,silver,gray,mountain west,8
1314,1314,1314,2.151898832783273,0.3844124159384194,2014,4.3,33182.0,22000,22800,71660,1,ford,Edge,suv,automatic,mo,white,black,midwest,3
1315,1315,1315,-2.1152597450832173,-1.130831493727802,2008,2.5,150208.0,6725,6900,59100,7,bmw,5 Series,sedan,automatic,fl,white,brown,southeast,5
1316,1316,1316,-0.6794796225779197,1.125055417929408,2007,4.0,81705.0,13550,14250,77030,8,jeep,Wrangler,suv,automatic,ca,blue,gray,pacific,6
1317,1317,1317,1.7264208328831014,0.3333465454862208,2012,4.0,35694.0,24700,23800,70210,3,ford,Explorer,suv,automatic,ny,gray,black,northeast,3
1318,1318,1318,1.213732660079904,-0.1105373674711668,2012,3.9,48239.0,20100,19400,67090,3,lexus,ES 350,sedan,automatic,wi,gold,tan,midwest,2
1319,1319,1319,0.2272928148714638,0.7101583474918146,2008,4.3,47356.0,17950,16500,73100,7,dodge,Ram Pickup 1500,cab,automatic,pa,gold,beige,northeast,2
1320,1320,1320,1.7205791806810111,-1.006391902396675,2013,4.5,47460.0,19450,21000,59100,2,honda,CR-V,suv,automatic,fl,gray,gray,southeast,4
1321,1321,1321,-1.7741994621541528,-1.059541901790065,2007,2.2,101078.0,11150,9000,59100,8,lexus,IS 250,sedan,automatic,fl,black,—,southeast,5
1322,1322,1322,0.3320189665991319,-0.9130627377587248,2013,2.3,20998.0,11450,10000,62960,2,dodge,Avenger,sedan,automatic,nv,white,black,mountain west,7
1323,1323,1323,-0.1902765446468354,-1.4273053452204103,2013,1.9,36055.0,10500,4700,59100,2,hyundai,Elantra,sedan,automatic,fl,gray,gray,southeast,4
1324,1324,1324,0.9140700832606324,0.8246248964031688,2013,2.3,24374.0,18750,17800,77030,2,ford,Fusion,sedan,automatic,ca,gray,black,pacific,6
1325,1325,1325,-1.7233052254225871,-0.453044053894302,2008,1.9,82262.0,9825,5350,65610,7,cadillac,STS,sedan,automatic,mi,silver,gray,midwest,1
1326,1326,1326,-1.2263973773150851,-0.5481889071836995,2006,2.9,111982.0,18350,16400,61490,9,toyota,Land Cruiser,suv,automatic,nc,silver,gray,southeast,8
1327,1327,1327,1.004053932462067,0.9301536039420925,2013,2.9,64996.0,21000,20400,77030,2,infiniti,FX,suv,automatic,ca,blue,—,pacific,6
1328,1328,1328,-2.651693983476313,0.8192923794417771,2007,1.9,128000.0,4025,4000,77030,8,toyota,Yaris,sedan,automatic,ca,blue,gray,pacific,0
1329,1329,1329,-0.4335124036957358,-0.006977716863581,2012,3.6,108433.0,7175,7700,70210,3,chevrolet,Volt,hatchback,automatic,ny,black,black,northeast,8
1330,1330,1330,0.6074607959714937,0.2089467720742475,2013,3.4,64288.0,13850,13500,71660,2,buick,LaCrosse,sedan,automatic,mo,black,black,midwest,3
1331,1331,1331,-3.772772862159593,1.097330092218057,2001,2.0,109557.0,5175,4300,77030,14,toyota,Tundra,cab,automatic,ca,silver,silver,pacific,0
1332,1332,1332,1.762643354231902,0.8902666449001027,2014,4.8,38789.0,16150,16500,77030,1,dodge,Grand Caravan,van,automatic,ca,white,black,pacific,6
1333,1333,1333,-3.0233899324337488,-0.9159139629018408,2007,2.1,172999.0,2575,2900,61490,8,chevrolet,Impala,sedan,automatic,nc,blue,tan,southeast,9
1334,1334,1334,0.9786902858843016,0.8737590167296088,2013,4.4,64333.0,14050,13800,77030,2,kia,Sportage,suv,automatic,ca,gray,gray,pacific,6
1335,1335,1335,0.7099028594729467,-0.0744749936527678,2012,3.1,45227.0,17100,16800,68360,3,volkswagen,Tiguan,suv,automatic,tx,black,tan,southwest,2
1336,1336,1336,0.0207541311830222,-0.9792180013148764,2012,3.6,69370.0,9150,8500,61450,3,chevrolet,Malibu,sedan,automatic,ga,silver,gray,southeast,1
1337,1337,1337,1.9627294911937936,0.5688819361838231,2013,4.4,20611.0,21500,21000,73130,2,volkswagen,Passat,sedan,automatic,il,gray,black,midwest,3
1338,1338,1338,-0.9780766529073238,-1.0242053583048103,2011,2.6,95279.0,6675,6300,61490,4,chevrolet,Impala,sedan,automatic,nc,white,gray,southeast,1
1339,1339,1339,1.9534033065662664,-0.3418768646728503,2013,2.4,19231.0,29700,29000,64520,2,mercedes-benz,E-Class,sedan,automatic,oh,black,gray,midwest,7
1340,1340,1340,0.094922170463848,0.3476882073452737,2012,3.6,68032.0,10300,9400,73100,3,dodge,Grand Caravan,van,automatic,pa,silver,black,northeast,2
1341,1341,1341,-4.3695018469592615,0.5676794806504015,2004,1.0,181832.0,750,800,74430,11,chevrolet,Malibu,sedan,automatic,va,beige,tan,southeast,9
1342,1342,1342,-1.7166026225799564,1.0497800832795,2006,3.3,105029.0,9250,9900,77030,9,jeep,Commander,suv,automatic,ca,gray,brown,pacific,0
1343,1343,1343,0.9357936850313372,-0.6081655070852235,2013,4.4,39547.0,10850,10600,64520,2,mazda,Mazda3,sedan,automatic,oh,white,black,midwest,7
1344,1344,1344,0.7917979737196041,-2.551484170790636,2014,3.5,28785.0,8400,9100,48460,1,chevrolet,Sonic,sedan,automatic,ms,red,black,southeast,3
1345,1345,1345,0.5653354753733068,-0.5552457036903911,2012,3.7,47990.0,13000,12700,64520,3,toyota,Camry,sedan,automatic,oh,—,black,midwest,7
1346,1346,1346,-1.5298401356141922,-0.0664302058826361,2007,3.8,77809.0,5100,3100,68360,8,ford,Fusion,sedan,automatic,tx,beige,tan,southwest,2
1347,1347,1347,-1.567741773513128,2.35723005979675,2006,2.8,63858.0,9075,10500,89090,9,mercedes-benz,R-Class,wagon,automatic,md,burgundy,tan,northeast,2
1348,1348,1348,3.116360920815998,1.5595817164107189,2014,4.6,26726.0,32700,31500,80200,1,infiniti,QX70,suv,automatic,ut,silver,black,mountain west,3
1349,1349,1349,0.3392515843494476,-1.372316020984651,2011,3.6,27714.0,10950,11400,57290,4,mazda,Mazda3,sedan,automatic,tn,white,gray,southeast,2
1350,1350,1350,-1.6626506965032626,0.4567657199059406,2007,2.3,65987.0,7450,8400,73130,8,toyota,Camry,sedan,automatic,il,silver,gray,midwest,3
1351,1351,1351,2.390455069854363,-1.0450532633340206,2014,4.9,11329.0,19500,21000,59100,1,ford,Mustang,convertible,automatic,fl,—,gray,southeast,4
1352,1352,1352,1.5128794303110085,-0.6630039763564608,2012,4.4,57826.0,21500,22400,61450,3,ford,Expedition,suv,automatic,ga,white,brown,southeast,1
1353,1353,1353,0.7454441216024928,-0.689865396658031,2011,3.2,65585.0,21100,21800,61490,4,honda,Pilot,suv,automatic,nc,gray,gray,southeast,1
1354,1354,1354,-0.5237357927562037,1.2274270473834747,2007,4.0,106760.0,16350,20000,77030,8,gmc,Yukon,suv,automatic,ca,black,black,pacific,0
1355,1355,1355,-1.7283586866946878,1.0379642763376618,2006,3.8,107849.0,6750,8400,77030,9,bmw,3 Series,sedan,automatic,ca,silver,black,pacific,0
1356,1356,1356,3.15911807809907,1.4569346303240651,2012,3.7,31539.0,42000,42500,77030,3,cadillac,Escalade ESV,suv,automatic,ca,black,black,pacific,6
1357,1357,1357,-0.1955812886569437,-1.083722372829666,2013,2.5,75313.0,9675,8000,61450,2,chevrolet,Volt,hatchback,automatic,ga,white,gray,southeast,1
1358,1358,1358,0.2436775561664003,-0.5874508274395157,2013,2.9,48071.0,9700,9900,65610,2,hyundai,Elantra,sedan,automatic,mi,blue,gray,midwest,1
1359,1359,1359,0.5568267241484405,-1.1857264282095887,2012,3.8,42086.0,11450,11800,59100,3,nissan,Altima,sedan,automatic,fl,gray,black,southeast,4
1360,1360,1360,0.0399370830055171,-1.5575863741318938,2012,2.4,60823.0,14050,12400,56120,3,ford,Escape,suv,automatic,sc,gray,black,southeast,1
1361,1361,1361,0.2128142794975539,0.6843592789994787,2013,2.5,40429.0,11050,10300,77030,2,ford,Focus,hatchback,automatic,ca,gray,black,pacific,6
1362,1362,1362,-0.4044673207026721,-0.6705897510323299,2009,4.2,54915.0,7550,8400,62930,6,pontiac,G6,sedan,automatic,in,gray,black,midwest,3
1363,1363,1363,0.2087008412610944,0.3679220089246767,2012,1.9,41786.0,16850,15000,73130,3,nissan,Maxima,sedan,automatic,il,silver,black,midwest,3
1364,1364,1364,1.5687624619989755,-0.8959069906197019,2014,3.2,24812.0,18900,19400,61450,1,dodge,Challenger,coupe,automatic,ga,black,black,southeast,1
1365,1365,1365,-3.672593644127903,1.1576393995157994,2001,3.7,145310.0,2125,2100,77030,14,jeep,Grand Cherokee,suv,automatic,ca,black,gray,pacific,0
1366,1366,1366,1.0862579971068642,0.7947973075275118,2013,4.4,22406.0,11000,11300,77030,2,nissan,Leaf,hatchback,automatic,ca,black,black,pacific,6
1367,1367,1367,1.869606840344784,1.0446739901318445,2013,4.5,45550.0,22200,22250,77030,2,dodge,Durango,suv,automatic,ca,white,black,pacific,6
1368,1368,1368,-4.363036267373207,1.67070457994167,2002,1.9,178489.0,2850,1700,82750,13,toyota,Camry,sedan,automatic,nj,red,gray,northeast,5
1369,1369,1369,0.9536809680928942,0.7966861640044928,2013,3.5,24704.0,13600,13700,77030,2,nissan,Altima,sedan,automatic,ca,charcoal,tan,pacific,6
1370,1370,1370,0.8751688440485247,0.3802719912032751,2012,4.3,12997.0,10950,10600,73100,3,nissan,Leaf,hatchback,automatic,pa,white,beige,northeast,2
1371,1371,1371,-1.0937963860131965,1.3086812679790152,2011,2.9,146558.0,9625,8900,81400,4,ford,E-Series Van,van,automatic,wa,white,gray,pacific,8
1372,1372,1372,-2.782487890952296,0.3196767422201204,2007,1.4,110652.0,3900,1750,73130,8,chrysler,Sebring,sedan,automatic,il,silver,gray,midwest,8
1373,1373,1373,0.0889537812284647,0.2899214075351288,2012,2.8,34091.0,9950,9900,73130,3,ford,Focus,hatchback,automatic,il,red,black,midwest,3
1374,1374,1374,1.5216452087077816,0.7751329390220287,2014,4.4,11787.0,12450,12700,77030,1,kia,Forte,sedan,automatic,ca,brown,black,pacific,6
1375,1375,1375,0.7245536175055471,0.8901402495723346,2012,3.6,45590.0,15700,14750,77030,3,infiniti,G Sedan,sedan,automatic,ca,white,black,pacific,6
1376,1376,1376,-2.784861374746412,1.4986992188274186,2006,1.9,115178.0,5250,2800,82750,9,gmc,Envoy,suv,automatic,nj,silver,black,northeast,5
1377,1377,1377,-2.5856766871964902,0.8457561323951391,2008,2.8,203709.0,3725,4700,77030,6,toyota,Prius,hatchback,automatic,ca,blue,tan,pacific,0
1378,1378,1378,-1.3749476440747,-0.903787250673927,2008,3.3,72634.0,4825,4600,61450,7,hyundai,Elantra,sedan,automatic,ga,black,gray,southeast,1
